  0.000000	 15.924861	-44.566256	 15.402406	 -4.854393	 -4.997669	 16.995768	-30.141200	  6.239336	 16.261102	  6.538569
  0.000000	 10.290092	-28.798565	  8.525308	  8.233823	 -2.852267	 14.961875	-25.812231	 17.072763	  7.899473	 -2.996058
  0.000000	  9.093095	-22.309707	 12.206965	  2.669964	 -6.108758	 16.844788	-36.441963	 21.208463	  5.605240	  0.526297
  0.000000	  4.096692	-31.022017	 17.384123	  3.558469	-10.574399	 19.382460	-30.929585	 12.239431	  4.894232	 -3.083169
  0.000000	 12.897528	-37.579894	 21.694854	  3.794415	  0.021874	 16.006965	-24.634771	 12.860816	  8.261042	  5.041306

  1.000000	  2.924120	-71.971175	 19.159950	-10.751823	-23.961741	 -5.955114	-61.951929	 29.504902	 -4.928950	-18.930565
  1.000000	 -4.777220	-58.534533	  6.928250	 -1.676605	-17.147085	 -8.894554	-51.481690	 29.030840	-10.073882	-10.451336
  1.000000	  0.812287	-48.821153	 30.586182	-11.225171	 -1.533425	 -8.794359	-47.612077	 19.920951	-12.251336	-17.666134
  1.000000	-11.992558	-50.948275	 22.658851	-14.147541	-15.482592	-22.844207	-40.071766	 28.829215	 -6.244053	-18.891219
  1.000000	 -6.471846	-50.920905	 30.175684	-16.673907	-20.886632	-14.496206	-54.193375	 29.919368	-27.277669	-27.028518

  2.000000	  2.252221	-53.665006	-11.029070	  3.167573	  6.975730	  7.947554	-49.862000	-25.448977	  7.405283	 17.331323
  2.000000	  5.424199	-51.072476	-16.737043	  4.505839	  6.028205	 11.356611	-52.634752	-24.589295	  6.291452	 13.693126
  2.000000	  8.094840	-50.898844	-17.648547	  6.801969	 11.487955	  9.378005	-54.411745	-20.578822	  4.537726	  7.767885
  2.000000	  2.323006	-60.081357	 -1.241938	-15.288279	 -5.479454	  4.545493	-53.573761	 -0.758613	-11.440609	 -3.446544

  1.000000	-13.462340	-56.585684	 17.786309	 -5.498607	  1.155492	-12.051048	-55.957152	 17.376193	 -3.833175	  6.812292
  1.000000	 -1.172922	-58.639906	 12.798384	 -2.864881	 -8.797911	-16.001498	-55.219976	 20.293757	  1.105471	  5.290753
  1.000000	  1.883234	-48.331955	 17.001361	 -0.654810	 -4.065174	 -7.578473	-54.663015	 18.819738	 -4.561927	  9.279335
  1.000000	 -0.958656	-49.537979	 10.223433	 -3.163547	 -4.793275	 -4.954507	-54.764792	 11.874612	  2.866077	  6.661728
  1.000000	 -0.928826	-53.097179	 10.647099	 -0.311165	 -4.759232	 -1.804561	-65.231607	 10.413296	  4.527350	 -7.776193
  1.000000	 -6.059518	-47.392921	  6.700059	-11.290793	-10.062595	 -5.154364	-57.617519	 13.181632	 -1.879301	 -7.777347
  1.000000	 14.800751	-49.763517	  4.008600	 -4.884922	 -6.352896	 -6.956393	-51.794376	  9.909015	 -1.819125	-11.973986
  1.000000	 -1.894799	-42.811750	 13.114369	-11.084926	  2.942416	 -4.537302	-47.336325	 19.337199	-12.904971	 -2.567893
  1.000000	 -1.431590	-46.150891	  5.407805	 -2.655543	-10.042211	 -5.529791	-46.340575	 10.984932	  5.335707	 -2.462952
  1.000000	  2.828272	-49.963116	 14.541457	  3.943729	-11.468507	 -1.224042	-50.154979	 13.825915	  5.994883	 -7.983528
  1.000000	  6.881106	-45.236218	  2.442275	 -1.405412	 -6.858361	  3.273387	-56.338642	 20.132316	  2.938119	 -8.484407
  1.000000	 14.669457	-42.243262	 -3.635800	  3.050240	-16.187870	 -3.564308	-47.266606	  7.078615	 -3.854891	 -5.245810
  1.000000	  7.996592	-41.681073	 -1.373523	 -4.486987	-10.540812	  0.739710	-52.791351	  8.166805	  6.399793	 -8.593210
  1.000000	 16.498827	-45.453688	 -2.066749	 -1.923891	 -9.237102	-12.851122	-44.832439	  9.409805	 -6.364743	  1.891126
  1.000000	  0.144707	-52.646102	  7.317396	 -6.803829	-11.366661	 -3.170501	-53.797099	  0.282641	 -1.606731	 -9.744764

