  0.000000	 15.947458	 -4.625330	-20.304500	 -3.141413	  1.031868	 17.270233	 -6.603824	-17.709521	  2.685741	  4.593025
  0.000000	-13.462340	-56.585684	 17.786309	 -5.498607	  1.155492	-12.051048	-55.957152	 17.376193	 -3.833175	  6.812292
  0.000000	 -1.172922	-58.639906	 12.798384	 -2.864881	 -8.797911	-16.001498	-55.219976	 20.293757	  1.105471	  5.290753
  0.000000	  1.883234	-48.331955	 17.001361	 -0.654810	 -4.065174	 -7.578473	-54.663015	 18.819738	 -4.561927	  9.279335
  0.000000	 -0.958656	-49.537979	 10.223433	 -3.163547	 -4.793275	 -4.954507	-54.764792	 11.874612	  2.866077	  6.661728
  0.000000	 -0.928826	-53.097179	 10.647099	 -0.311165	 -4.759232	 -1.804561	-65.231607	 10.413296	  4.527350	 -7.776193
  0.000000	 -6.059518	-47.392921	  6.700059	-11.290793	-10.062595	 -5.154364	-57.617519	 13.181632	 -1.879301	 -7.777347
  0.000000	 14.800751	-49.763517	  4.008600	 -4.884922	 -6.352896	 -6.956393	-51.794376	  9.909015	 -1.819125	-11.973986
  0.000000	 -1.894799	-42.811750	 13.114369	-11.084926	  2.942416	 -4.537302	-47.336325	 19.337199	-12.904971	 -2.567893
  0.000000	 -1.431590	-46.150891	  5.407805	 -2.655543	-10.042211	 -5.529791	-46.340575	 10.984932	  5.335707	 -2.462952
  0.000000	  2.828272	-49.963116	 14.541457	  3.943729	-11.468507	 -1.224042	-50.154979	 13.825915	  5.994883	 -7.983528
  0.000000	  6.881106	-45.236218	  2.442275	 -1.405412	 -6.858361	  3.273387	-56.338642	 20.132316	  2.938119	 -8.484407
  0.000000	 14.669457	-42.243262	 -3.635800	  3.050240	-16.187870	 -3.564308	-47.266606	  7.078615	 -3.854891	 -5.245810
  0.000000	  7.996592	-41.681073	 -1.373523	 -4.486987	-10.540812	  0.739710	-52.791351	  8.166805	  6.399793	 -8.593210
  0.000000	 16.498827	-45.453688	 -2.066749	 -1.923891	 -9.237102	-12.851122	-44.832439	  9.409805	 -6.364743	  1.891126
  0.000000	  0.144707	-52.646102	  7.317396	 -6.803829	-11.366661	 -3.170501	-53.797099	  0.282641	 -1.606731	 -9.744764
